field_index,field_id,area_m2,normalized_label,year,geometry,label,label_index,label_value,predictions,confidence,n_pixels
125861,7ff8d4a5-901a-4fb7-8555-c8de16bf400b,17966.78606590552,flax,2022,"POLYGON ((1.453509 50.064114, 1.453643 50.064011, 1.453786 50.064076, 1.455042 50.064641, 1.455539 50.064864, 1.455347 50.065134, 1.455268 50.065244, 1.455202 50.065338, 1.454039 50.064821, 1.453389 50.064541, 1.453378 50.064536, 1.452304 50.065951, 1.451498 50.06573, 1.451489 50.065692, 1.452067 50.065239, 1.452895 50.06458, 1.453232 50.064326, 1.453262 50.064303, 1.453509 50.064114))",Flax,18,,,,
125868,e00ca1ae-1b27-45e0-b314-120740a2a41a,48890.49156393305,flax,2022,"POLYGON ((1.455624 50.064878, 1.458122 50.065284, 1.458178 50.065247, 1.458183 50.065247, 1.458286 50.065676, 1.458013 50.066336, 1.457497 50.066131, 1.457253 50.066476, 1.456728 50.067221, 1.456576 50.067327, 1.456531 50.067358, 1.456083 50.067402, 1.455431 50.067191, 1.455063 50.067006, 1.454895 50.066884, 1.454568 50.066729, 1.454308 50.066651, 1.45522 50.065349, 1.455577 50.064824, 1.455579 50.064824, 1.455624 50.064878))",Flax,18,,,,
125875,270f9ec0-6be5-4c41-b4da-0c7a14b6d98e,47327.49325665326,flax,2022,"POLYGON ((1.417941 50.059846, 1.417919 50.059823, 1.417897 50.059823, 1.417739 50.059821, 1.417225 50.059957, 1.4164 50.060191, 1.414534 50.060753, 1.414403 50.060819, 1.413615 50.061011, 1.41336 50.06105, 1.412705 50.06108, 1.412187 50.061055, 1.412195 50.06109, 1.412468 50.061108, 1.4129 50.061105, 1.413333 50.061089, 1.413213 50.061108, 1.412871 50.061136, 1.412323 50.061122, 1.412239 50.061111, 1.411657 50.061034, 1.411502 50.060884, 1.411639 50.060856, 1.414725 50.059971, 1.414777 50.05992, 1.419461 50.058551, 1.4197 50.058813, 1.419793 50.058915, 1.419744 50.058861, 1.420713 50.058641, 1.420557 50.058718, 1.420192 50.05889, 1.419809 50.059064, 1.419405 50.059157, 1.41935 50.059238, 1.419585 50.059183, 1.419803 50.059119, 1.420384 50.058875, 1.42094 50.058599, 1.42093 50.058763, 1.419737 50.059302, 1.419692 50.059302, 1.419421 50.059378, 1.419143 50.059461, 1.418833 50.059557, 1.418242 50.059743, 1.418061 50.059773, 1.418076 50.059807, 1.417941 50.059846))",Flax,18,,,,
125886,ac3f8975-84b6-4049-a303-f5ec591120ca,43886.50699895207,flax,2022,"POLYGON ((1.455554 50.06484, 1.454173 50.064243, 1.45367 50.064015, 1.453725 50.063967, 1.454024 50.063792, 1.454328 50.06362, 1.455012 50.063321, 1.455562 50.063116, 1.455888 50.063028, 1.456218 50.06295, 1.456483 50.062896, 1.456756 50.062852, 1.457154 50.062808, 1.457323 50.062792, 1.457621 50.062768, 1.457959 50.062762, 1.458359 50.06277, 1.45868 50.062779, 1.458835 50.062791, 1.45906 50.062817, 1.459147 50.062861, 1.459175 50.062972, 1.459179 50.063125, 1.459192 50.063283, 1.459119 50.063242, 1.45912 50.063249, 1.458812 50.063225, 1.458811 50.063225, 1.457759 50.063161, 1.457231 50.063124, 1.456745 50.063066, 1.456718 50.063066, 1.456693 50.063073, 1.456674 50.063086, 1.456522 50.063238, 1.456516 50.063245, 1.456413 50.063402, 1.456408 50.063419, 1.456412 50.063435, 1.456425 50.06345, 1.456446 50.06346, 1.45647 50.063465, 1.458339 50.063588, 1.458244 50.064229, 1.458237 50.064295, 1.457318 50.064154, 1.457292 50.064153, 1.457267 50.064158, 1.457247 50.064169, 1.457235 50.064184, 1.457062 50.064552, 1.455946 50.064367, 1.455916 50.064367, 1.455888 50.064374, 1.455868 50.064389, 1.45553 50.064776, 1.455495 50.06476, 1.455563 50.06483, 1.455554 50.06484))",Flax,18,,,,
125920,5646d92d-a06e-494e-abcd-baa43146ef99,70809.41906496775,flax,2022,"POLYGON ((1.427418 50.070978, 1.426581 50.071293, 1.426437 50.071342, 1.425333 50.070176, 1.423645 50.070914, 1.423382 50.070508, 1.422886 50.06983, 1.422298 50.069027, 1.422005 50.068729, 1.422029 50.068709, 1.422244 50.068542, 1.42196 50.06819, 1.421715 50.067868, 1.421476 50.067621, 1.421471 50.067526, 1.421614 50.067413, 1.421938 50.067533, 1.422213 50.067666, 1.422729 50.067912, 1.423434 50.068248, 1.424132 50.068576, 1.424587 50.06881, 1.425079 50.069076, 1.426429 50.069781, 1.428154 50.07069, 1.427915 50.070854, 1.427811 50.070888, 1.427418 50.070978))",Flax,18,,,,
128675,7235d63b-7946-4e00-87c7-603af2f4f3bc,39454.36790120088,potatoes,2022,"POLYGON ((1.713633 49.654688, 1.713869 49.654588, 1.7141 49.6545, 1.714585 49.654271, 1.715057 49.654026, 1.715568 49.653763, 1.715968 49.653537, 1.717379 49.654854, 1.715455 49.655972, 1.714476 49.655357, 1.712959 49.654914, 1.713633 49.654688))",Potatoes,22,,,,
128705,da78cc9c-5a2b-44e4-8232-4e20b9eb06de,12238.691794172544,potatoes,2022,"POLYGON ((1.739497 49.495721, 1.739678 49.495124, 1.743129 49.495601, 1.743511 49.495663, 1.743044 49.495941, 1.742908 49.49619, 1.742904 49.496207, 1.742897 49.496206, 1.739497 49.495721), (1.742839 49.496183, 1.742915 49.496075, 1.73964 49.495632, 1.739597 49.495725, 1.742839 49.496183), (1.739651 49.495604, 1.742919 49.496052, 1.742958 49.495962, 1.739676 49.495481, 1.739629 49.495618, 1.739651 49.495604))",Potatoes,22,,,,
133204,2a0b219d-5ee5-484f-a9dd-6aaed343f21b,2513.4000755629745,potatoes,2022,"POLYGON ((2.106706 50.352729, 2.106575 50.352801, 2.106366 50.352596, 2.106365 50.352597, 2.106231 50.352475, 2.106004 50.352242, 2.104959 50.351222, 2.105067 50.351134, 2.106158 50.352197, 2.106371 50.352415, 2.106501 50.352533, 2.106507 50.352537, 2.106611 50.352639, 2.106612 50.352639, 2.106706 50.352729))",Potatoes,22,,,,
135471,ce680fe3-be9a-41d4-8c4f-5dcff0f0f6b1,47925.48289548146,barley_winter,2022,"POLYGON ((1.772967 49.255938, 1.773061 49.256145, 1.772083 49.256272, 1.771904 49.25692, 1.770332 49.256777, 1.770021 49.256688, 1.770049 49.256605, 1.77025 49.256023, 1.769945 49.255994, 1.769594 49.255957, 1.769489 49.256453, 1.768848 49.256279, 1.768727 49.256246, 1.768813 49.255912, 1.768828 49.255915, 1.768844 49.255786, 1.772171 49.254394, 1.772278 49.254469, 1.772278 49.25447, 1.772302 49.254487, 1.77238 49.254546, 1.772693 49.255081, 1.772814 49.255396, 1.772892 49.255729, 1.772967 49.255938))",Winter Barley,5,,,,
135476,7437a4d5-00af-4054-9287-f70f94be7d6f,33526.332314634434,barley_winter,2022,"POLYGON ((1.709851 49.579841, 1.710274 49.579924, 1.710575 49.580001, 1.710646 49.58002, 1.710175 49.582286, 1.710122 49.582292, 1.710129 49.582276, 1.709745 49.582222, 1.709134 49.58221, 1.708434 49.582255, 1.70889 49.579829, 1.709851 49.579841))",Winter Barley,5,,,,
135539,5fae51e5-66fc-4a5c-a7da-3b83f72c7942,31153.46510469488,barley_winter,2022,"POLYGON ((1.705195 49.58165, 1.705007 49.581903, 1.704774 49.582104, 1.704266 49.582517, 1.703913 49.582865, 1.701755 49.582195, 1.701871 49.582018, 1.701917 49.581956, 1.702182 49.581644, 1.702369 49.581538, 1.702764 49.581344, 1.703536 49.581001, 1.704315 49.581144, 1.705271 49.581375, 1.705195 49.58165))",Winter Barley,5,,,,
135713,1d6ed270-98c2-4142-8fae-bdeaf09e3c22,32211.512635181276,barley_winter,2022,"POLYGON ((1.745089 49.534898, 1.744581 49.534694, 1.7443 49.534583, 1.744229 49.534506, 1.743741 49.534273, 1.743514 49.534149, 1.743131 49.533913, 1.742446 49.533458, 1.742019 49.533126, 1.74336 49.533285, 1.743794 49.53332, 1.744107 49.533376, 1.744244 49.533441, 1.744596 49.533535, 1.745421 49.533698, 1.745901 49.533791, 1.746865 49.533694, 1.747114 49.533678, 1.746775 49.534083, 1.746157 49.534538, 1.745499 49.535, 1.745488 49.535009, 1.745089 49.534898))",Winter Barley,5,,,,
135779,260c3010-c2d6-4ba8-974d-4040247aac58,36506.26008268901,barley_winter,2022,"POLYGON ((1.784464 49.508443, 1.784402 49.50829, 1.784282 49.508038, 1.783822 49.507253, 1.783348 49.506601, 1.78307 49.506318, 1.782761 49.506045, 1.784084 49.505702, 1.785793 49.507871, 1.786133 49.508695, 1.785933 49.508737, 1.785377 49.508828, 1.784591 49.508949, 1.784464 49.508443))",Winter Barley,5,,,,
135964,f9283513-190e-43dc-bc95-186216d89746,11414.378831275366,barley_winter,2022,"POLYGON ((1.736346 49.541097, 1.735241 49.542203, 1.734904 49.542108, 1.734728 49.542056, 1.73431 49.541936, 1.73433 49.541917, 1.735153 49.5411, 1.735254 49.541, 1.735605 49.540689, 1.735625 49.540701, 1.735846 49.540789, 1.736346 49.541097))",Winter Barley,5,,,,
135970,e1677504-fde6-47d1-b46d-a21054459862,81216.8421857442,barley_winter,2022,"POLYGON ((1.736409 49.538104, 1.736733 49.538353, 1.736682 49.538399, 1.736668 49.538412, 1.736608 49.538435, 1.736577 49.538446, 1.736575 49.538447, 1.736574 49.538447, 1.736464 49.538497, 1.736293 49.538574, 1.736309 49.538589, 1.736496 49.538769, 1.736587 49.538855, 1.736599 49.538867, 1.736701 49.538965, 1.736727 49.538989, 1.736807 49.539066, 1.736848 49.539106, 1.736899 49.539155, 1.736953 49.539209, 1.736998 49.539254, 1.737098 49.539355, 1.736941 49.539497, 1.736909 49.539525, 1.736812 49.539612, 1.736715 49.539698, 1.73653 49.539863, 1.736461 49.539924, 1.736438 49.539945, 1.736392 49.539986, 1.736346 49.540027, 1.736251 49.540112, 1.736161 49.540193, 1.736067 49.540276, 1.735974 49.54036, 1.735878 49.540445, 1.735856 49.540464, 1.735788 49.540525, 1.735698 49.540606, 1.735618 49.540677, 1.735294 49.540965, 1.735283 49.540975, 1.735254 49.541, 1.735194 49.541057, 1.735113 49.541133, 1.735064 49.541178, 1.735047 49.541195, 1.734983 49.541254, 1.734809 49.541417, 1.734808 49.541419, 1.734722 49.541499, 1.734686 49.541533, 1.734634 49.541581, 1.734544 49.541665, 1.734453 49.54175, 1.734363 49.541835, 1.734322 49.541873, 1.734274 49.541918, 1.734135 49.541877, 1.734053 49.541853, 1.733959 49.541826, 1.733924 49.541815, 1.733785 49.541775, 1.733507 49.541693, 1.733229 49.541612, 1.732975 49.541537, 1.732721 49.541463, 1.732561 49.541416, 1.732468 49.541389, 1.732284 49.541335, 1.732228 49.541318, 1.732216 49.54131, 1.732538 49.540563, 1.732876 49.539811, 1.732872 49.53981, 1.734119 49.538965, 1.734169 49.538931, 1.734305 49.538838, 1.734385 49.538784, 1.734425 49.538757, 1.734541 49.538689, 1.735091 49.538364, 1.735382 49.538192, 1.735554 49.538091, 1.735622 49.53805, 1.735804 49.537943, 1.735953 49.537855, 1.735987 49.537835, 1.736129 49.537901, 1.736241 49.537986, 1.736242 49.537987, 1.73626 49.538, 1.736285 49.538018, 1.736409 49.538104))",Winter Barley,5,,,,
136135,4d9b991c-709b-488a-b940-98a74b812757,28205.387388373834,barley_winter,2022,"POLYGON ((1.725086 49.540563, 1.725002 49.540127, 1.725 49.540122, 1.725634 49.540024, 1.726059 49.539955, 1.726156 49.539929, 1.726402 49.539889, 1.726423 49.539887, 1.726476 49.539881, 1.726478 49.539883, 1.726619 49.5404, 1.726626 49.540615, 1.726561 49.540819, 1.726554 49.54083, 1.726485 49.540944, 1.726439 49.541079, 1.726936 49.541081, 1.727435 49.541086, 1.728434 49.541088, 1.729165 49.541096, 1.72925 49.541336, 1.729341 49.541585, 1.729316 49.541589, 1.726943 49.541809, 1.726935 49.541808, 1.726874 49.54181, 1.726815 49.541807, 1.726701 49.541544, 1.726325 49.541405, 1.725935 49.541261, 1.725719 49.541204, 1.725078 49.54103, 1.725084 49.540783, 1.725086 49.540563))",Winter Barley,5,,,,
136250,65d70e1f-83fb-4c75-8f65-ac69c7d93fb8,38526.573897391354,barley_winter,2022,"POLYGON ((1.783585 49.502228, 1.782442 49.501733, 1.782446 49.501729, 1.782449 49.501725, 1.783828 49.500163, 1.783905 49.500076, 1.784972 49.49884, 1.785118 49.498745, 1.785383 49.498957, 1.786012 49.499353, 1.786146 49.499445, 1.785925 49.499612, 1.784826 49.500597, 1.785157 49.500824, 1.783585 49.502228))",Winter Barley,5,,,,
136261,00a537a3-4648-4418-9f24-ec086251a691,29980.45673400145,barley_winter,2022,"POLYGON ((1.740605 49.518409, 1.739959 49.518804, 1.740666 49.519337, 1.740555 49.519412, 1.740439 49.519496, 1.740535 49.519602, 1.739982 49.51997, 1.739745 49.520091, 1.739515 49.520234, 1.739091 49.520536, 1.738649 49.520869, 1.738106 49.51975, 1.737716 49.520022, 1.73765 49.520012, 1.737629 49.51986, 1.737601 49.519774, 1.740192 49.518057, 1.740605 49.518409))",Winter Barley,5,,,,
136280,ad39521f-bd4f-43ac-b894-9896f7702118,42204.52920709696,barley_winter,2022,"POLYGON ((1.726523 49.543272, 1.726534 49.543282, 1.726829 49.543758, 1.727257 49.544479, 1.727581 49.544951, 1.727816 49.545238, 1.727919 49.545342, 1.727922 49.545345, 1.727902 49.545353, 1.72787 49.545365, 1.727118 49.545649, 1.726543 49.545867, 1.723821 49.543938, 1.725204 49.543562, 1.725646 49.543429, 1.725784 49.543449, 1.725835 49.543483, 1.726523 49.543272))",Winter Barley,5,,,,
136410,56b588d4-0001-42ad-8863-59e2d9d45b6b,60669.865232043834,barley_winter,2022,"POLYGON ((1.736713 49.525511, 1.73594 49.525151, 1.735586 49.524971, 1.73341 49.524344, 1.733702 49.523748, 1.734686 49.523523, 1.736312 49.523993, 1.737502 49.524553, 1.740021 49.525049, 1.74003 49.525052, 1.740121 49.525705, 1.740465 49.526193, 1.740532 49.526289, 1.738646 49.525909, 1.736757 49.52552, 1.736713 49.525511))",Winter Barley,5,,,,
136510,e8cbb0b8-6f89-492a-9081-6951d42154cc,73551.9250863393,barley_winter,2022,"POLYGON ((1.741065 49.532298, 1.741357 49.532016, 1.741728 49.532074, 1.742112 49.532131, 1.742894 49.532252, 1.743084 49.53229, 1.744005 49.531717, 1.744005 49.531718, 1.744048 49.531697, 1.744236 49.531924, 1.7444 49.532135, 1.744595 49.532351, 1.746102 49.532593, 1.747609 49.532855, 1.748238 49.532955, 1.749057 49.53311, 1.749181 49.533128, 1.749254 49.533115, 1.749572 49.533528, 1.749738 49.533773, 1.749905 49.533985, 1.749979 49.534082, 1.74972 49.534085, 1.749782 49.534519, 1.749583 49.534471, 1.749404 49.534406, 1.749006 49.534263, 1.748722 49.534175, 1.748599 49.534128, 1.748287 49.53401, 1.74775 49.533794, 1.747442 49.533684, 1.747243 49.533634, 1.747049 49.533615, 1.746727 49.533638, 1.746452 49.53368, 1.746236 49.5337, 1.745999 49.533703, 1.745752 49.533685, 1.745455 49.533599, 1.745192 49.533544, 1.744915 49.533518, 1.744737 49.533465, 1.744513 49.533385, 1.744496 49.533371, 1.744358 49.533334, 1.744247 49.533309, 1.744017 49.533261, 1.743872 49.53324, 1.743529 49.533208, 1.743186 49.533193, 1.742792 49.533158, 1.742377 49.533122, 1.742107 49.533082, 1.74184 49.533035, 1.740966 49.532884, 1.741018 49.532416, 1.741065 49.532298))",Winter Barley,5,,,,
136608,c44b998f-3ae1-4907-ba6e-db2e339b300a,95599.61397765292,barley_winter,2022,"POLYGON ((1.732192 49.519556, 1.732651 49.519164, 1.732724 49.519099, 1.732756 49.519071, 1.7329 49.518944, 1.733084 49.518781, 1.733201 49.518682, 1.733444 49.518472, 1.733557 49.518374, 1.73379 49.518165, 1.734054 49.517944, 1.734064 49.517947, 1.734388 49.517673, 1.734737 49.517377, 1.736091 49.516231, 1.73619 49.51639, 1.736283 49.516551, 1.736323 49.516631, 1.736354 49.516708, 1.736385 49.516786, 1.736403 49.516865, 1.736433 49.516959, 1.736461 49.51704, 1.736507 49.517181, 1.736666 49.517485, 1.736719 49.517598, 1.736777 49.517711, 1.7369 49.51797, 1.736913 49.517996, 1.737013 49.518222, 1.737056 49.518406, 1.737147 49.518685, 1.736685 49.519056, 1.73654 49.519181, 1.73648 49.51924, 1.736475 49.519237, 1.736317 49.519365, 1.736142 49.519503, 1.735851 49.519755, 1.735539 49.520012, 1.735021 49.520432, 1.734734 49.52066, 1.734723 49.520671, 1.734521 49.520874, 1.734288 49.520819, 1.734038 49.520767, 1.733689 49.520675, 1.733483 49.520604, 1.73328 49.520538, 1.733128 49.520467, 1.732968 49.520425, 1.732638 49.52035, 1.732443 49.520296, 1.73238 49.520279, 1.732235 49.520239, 1.732142 49.520203, 1.732099 49.520186, 1.731882 49.520105, 1.731784 49.520067, 1.731675 49.520016, 1.731945 49.51978, 1.732192 49.519556))",Winter Barley,5,,,,
136611,30a2cd7e-cd91-4b8a-a675-da135c8000f0,52715.81349671271,barley_winter,2022,"POLYGON ((1.776367 49.508126, 1.776609 49.508256, 1.776754 49.508342, 1.776829 49.50843, 1.776926 49.508534, 1.777635 49.50877, 1.777632 49.508787, 1.777629 49.508786, 1.777611 49.508835, 1.777517 49.509179, 1.777501 49.509198, 1.777481 49.509236, 1.777227 49.509514, 1.776725 49.510049, 1.776517 49.510283, 1.776438 49.510373, 1.77682 49.510681, 1.776963 49.510801, 1.776985 49.510819, 1.77678 49.510923, 1.776612 49.511028, 1.776401 49.51113, 1.776339 49.511165, 1.776255 49.511205, 1.776213 49.511227, 1.776191 49.511239, 1.774684 49.510003, 1.774489 49.509843, 1.774461 49.509808, 1.774432 49.509033, 1.7744 49.508685, 1.775764 49.507783, 1.775786 49.507796, 1.776367 49.508126))",Winter Barley,5,,,,
139359,07a38be0-971c-4f9e-9f27-bec5e00e7933,2356.981363804478,barley_winter,2022,"POLYGON ((2.031465 49.70304, 2.03147 49.70304, 2.03147 49.703037, 2.033088 49.703066, 2.033057 49.703113, 2.033032 49.70315, 2.032976 49.703217, 2.032943 49.703239, 2.032891 49.703252, 2.032792 49.703253, 2.031425 49.703216, 2.031465 49.70304))",Winter Barley,5,,,,
140032,5f31aece-e5e6-4a75-9932-3cc1950f9ac7,9374.718605736343,barley_winter,2022,"POLYGON ((2.789048 49.592813, 2.793745 49.592816, 2.793758 49.593049, 2.788821 49.593064, 2.789048 49.592813))",Winter Barley,5,,,,
147520,fb62c878-f25c-44e0-bb40-83d4b4330d30,3799.7291952131322,sugarbeets,2022,"POLYGON ((2.432202 50.609019, 2.432292 50.609077, 2.42889 50.612394, 2.428772 50.612408, 2.428775 50.612406, 2.429538 50.61163, 2.430838 50.610339, 2.4322 50.60902, 2.432202 50.609019))",Sugarbeets,23,,,,
151663,f1fe1639-777b-4c11-b34e-80daeb5f737f,20945.74109696821,peas,2022,"POLYGON ((1.731693 49.227813, 1.731778 49.227822, 1.731874 49.227948, 1.731983 49.228102, 1.732019 49.228181, 1.732057 49.228247, 1.732108 49.228379, 1.732234 49.22857, 1.732292 49.228698, 1.732425 49.228782, 1.732867 49.229119, 1.732924 49.229172, 1.732945 49.229215, 1.732951 49.229258, 1.732936 49.229301, 1.732378 49.229799, 1.732221 49.229712, 1.731934 49.229562, 1.731618 49.229411, 1.73118 49.229216, 1.73105 49.229157, 1.730724 49.228963, 1.730479 49.228802, 1.730171 49.228587, 1.730818 49.228251, 1.731693 49.227813))",Peas,25,,,,
151664,875094ed-ad88-4020-981b-153b9762a7ad,25236.231436163947,peas,2022,"POLYGON ((1.730784 49.229279, 1.728488 49.229572, 1.728487 49.229565, 1.727171 49.229528, 1.726764 49.229519, 1.72635 49.229514, 1.725803 49.229533, 1.725525 49.229543, 1.72539 49.229549, 1.725256 49.229559, 1.7255 49.229872, 1.724936 49.230017, 1.724596 49.229811, 1.724247 49.229605, 1.723932 49.229423, 1.724774 49.229295, 1.726079 49.229175, 1.727431 49.229146, 1.728238 49.229131, 1.728666 49.229058, 1.728712 49.22905, 1.730227 49.228671, 1.730482 49.228858, 1.730743 49.229023, 1.730994 49.229173, 1.730864 49.229264, 1.730782 49.229273, 1.730784 49.229279))",Peas,25,,,,
152102,c120cba1-8241-4461-8bb6-b71af5ef63d2,81454.90960555073,peas,2022,"POLYGON ((1.454411 50.061521, 1.454156 50.061372, 1.454055 50.06132, 1.453953 50.061262, 1.453801 50.061175, 1.453694 50.061105, 1.453571 50.061029, 1.453486 50.060979, 1.453337 50.060872, 1.453276 50.060822, 1.453263 50.060811, 1.453262 50.06081, 1.453251 50.060796, 1.45321 50.060748, 1.453625 50.060559, 1.455903 50.05952, 1.45593 50.059522, 1.455945 50.059523, 1.456024 50.059489, 1.457119 50.059005, 1.457299 50.059268, 1.457501 50.059564, 1.457713 50.059884, 1.457903 50.060153, 1.458087 50.060468, 1.458201 50.060672, 1.458257 50.060821, 1.458258 50.06082, 1.458295 50.060918, 1.458431 50.061236, 1.45843 50.061236, 1.458425 50.061238, 1.458347 50.061208, 1.458349 50.061212, 1.45797 50.061329, 1.457961 50.061333, 1.457958 50.061334, 1.457954 50.061336, 1.457949 50.061339, 1.457945 50.061342, 1.457938 50.061347, 1.457935 50.061352, 1.457935 50.061353, 1.457935 50.061354, 1.457929 50.061364, 1.457931 50.061383, 1.458204 50.061994, 1.458225 50.062049, 1.458234 50.062061, 1.458247 50.062091, 1.458239 50.062097, 1.457938 50.062071, 1.457919 50.062071, 1.457861 50.062077, 1.457845 50.06208, 1.457793 50.062093, 1.457787 50.062095, 1.456968 50.062372, 1.45686 50.062404, 1.456664 50.062451, 1.456534 50.06246, 1.456374 50.06246, 1.456284 50.062456, 1.456165 50.062432, 1.455647 50.062162, 1.455557 50.062105, 1.455553 50.062103, 1.455508 50.062078, 1.455463 50.062113, 1.455114 50.061921, 1.454804 50.061745, 1.454411 50.061521))",Peas,25,,,,
