field_index,label_value,predictions,confidence
1124,21,24,[21 27 31 40 42]
1125,21,21,60
1126,21,21,[36 42 50 58 59]
1127,21,20,47
1128,21,21,59
1129,21,21,58
1130,21,20,[55 63 68]
1131,21,21,[51 60]
1132,21,20,50
1133,21,21,41
1134,21,21,44
1135,21,20,48
1136,21,20,44
1137,21,21,[34 35 36]
1138,21,21,59
1139,21,21,49
1140,21,21,[52 54 56]
1141,21,21,[51 57]
1142,21,20,50
1143,21,21,[48 57]
1144,21,21,46
1145,21,21,[49 50]
1146,21,20,[29 41 52 63 74]
1147,21,21,54
1148,21,21,52
1149,21,21,60
1150,21,21,[46 57]
1151,21,21,[48 56]
1152,21,[20 21],[47 61]
1153,21,21,[49 51 55 57]
1154,21,21,36
1155,21,21,48
1156,21,21,[45 52 53 54]
1157,21,21,[38 39 52]
1158,21,21,56
1159,21,21,44
1160,21,21,[52 61]
1161,21,17,54
1162,21,21,48
1163,21,21,53
1164,21,21,[50 53]
1165,21,20,63
1166,21,21,49
1167,21,21,50
1168,21,21,53
1169,21,21,[22 37 42 44 47 49 51 59 68]
1170,21,21,54
1171,21,21,58
1172,21,21,65
1173,21,21,64
1174,21,21,62
1175,21,21,51
1176,21,[20 21],52
1177,21,21,52
1178,21,21,61
1179,21,7,27
1180,21,21,[64 65]
1181,21,21,[33 34 35 46 48 49 53 54 57 61 63]
1182,21,21,69
1183,21,21,64
1184,21,21,60
1185,21,20,54
1186,21,21,52
1187,21,21,50
1188,21,21,59
1189,21,22,42
1190,21,21,51
1191,21,21,62
1192,21,21,33
1193,21,21,53
1194,21,21,61
1195,21,20,[56 59]
1196,21,[ 7 21],[25 29 30 32 38 41 47 49]
1197,21,21,50
1198,21,21,61
1199,21,21,[48 50 52]
1200,21,21,65
1201,21,21,56
1202,21,20,50
1203,21,20,48
1204,21,21,[46 53]
1205,21,20,[47 58]
1206,21,21,49
1207,21,21,58
1208,21,20,31
1209,21,21,[54 60]
1210,21,21,48
1211,21,21,55
1212,21,21,[54 59]
1213,21,20,55
1214,21,21,[65 73]
1215,21,20,50
1216,21,21,53
1217,21,21,47
1218,21,[20 21],47
1219,21,21,49
1220,21,21,53
1221,21,21,44
1222,21,21,[46 49]
1223,21,28,[29 36]
1224,21,21,64
1225,21,20,44
1226,21,21,[51 57 58]
1227,21,21,53
1228,21,21,66
1229,21,20,54
1230,21,20,48
1231,21,21,34
1232,21,19,[25 35 38 53]
1233,21,21,70
1234,21,20,[55 56]
1235,21,21,51
1236,21,21,53
1237,21,28,39
1238,21,21,50
1239,21,21,57
1240,21,21,61
1241,21,21,39
1242,21,21,57
1243,21,20,62
1244,21,7,[24 27]
1245,21,21,[66 71]
1246,21,21,65
1247,21,21,[64 66]
1248,21,21,[59 65]
1249,21,21,51
1250,21,20,64
1251,21,21,70
1252,21,[ 3 21],[28 31 36]
1253,21,21,[57 58 59 60]
1254,21,21,[49 50 53 56]
1255,21,21,63
1256,21,21,69
1257,21,20,74
1258,21,20,[48 64 65 66]
1259,21,21,67
1260,21,[ 7 22],32
1261,21,21,32
1262,21,21,40
1263,21,21,[62 65 66]
1264,21,21,49
1265,21,21,53
1266,21,21,58
1267,21,21,57
1268,21,21,68
1269,21,21,[66 69]
1270,21,21,[46 51]
1271,21,21,57
1272,21,21,43
1273,21,21,63
1274,21,21,[48 53]
1275,21,20,58
1276,21,21,53
1277,21,21,[67 72]
1278,21,21,[50 52]
1279,21,21,[46 57]
1280,21,21,58
1281,21,21,[50 58]
1282,21,21,[47 70 71]
1283,21,21,60
1284,21,20,[49 53]
1285,21,20,[52 54 55]
1286,21,20,[40 48]
1287,21,21,62
1288,21,21,63
1289,21,21,[61 63]
1290,21,20,40
1291,21,21,[55 56 59]
1292,21,21,49
1293,21,21,49
1294,21,21,59
1295,21,20,70
1296,21,21,57
1297,21,21,29
1298,21,21,[53 54]
1299,21,20,49
1300,21,21,[47 52 55]
1301,21,21,54
1302,21,21,55
1303,21,21,48
1304,21,21,[53 58]
1305,21,21,55
1306,21,21,[45 49]
1307,21,21,[54 57]
1308,21,21,67
1309,21,21,56
1310,21,21,56
1311,21,21,45
1312,21,20,50
1313,21,21,[55 69]
1314,21,21,60
1315,21,21,[59 60]
1316,21,21,[35 38 40 44]
1317,21,21,59
1318,21,20,72
1319,21,21,[65 67]
1320,21,24,[25 36 57 61]
1321,21,20,[53 56]
1322,21,21,60
1323,21,21,52
1324,21,2,[46 47]
1325,21,21,58
1326,21,21,62
1327,21,21,[49 50]
1328,21,20,53
1329,21,23,[29 30]
1330,21,[ 5 21],33
1331,21,21,49
1332,21,[20 21],[45 47]
1333,21,21,[42 44 46 48]
1334,21,22,[35 36]
1335,21,21,51
1336,21,21,[38 43]
1337,21,20,42
1338,21,20,55
1339,21,21,54
1340,21,20,44
1341,21,21,[67 72]
1342,21,21,[35 46]
1343,21,20,52
1344,21,21,49
1345,21,21,58
1346,21,21,56
1347,21,20,[36 41 43 44 50 51 52 53 57]
1348,21,20,58
1349,21,21,53
1350,21,20,[47 49 50 52 57 58]
1351,21,21,54
1352,21,21,[49 53]
1353,21,21,50
1354,21,20,[31 38 45 53 56 58]
1355,21,21,53
1356,21,20,50
1357,21,21,[32 33 36]
1358,21,21,50
1359,21,20,[48 52 55 59]
1360,21,20,55
1361,21,21,51
1362,21,21,54
1363,21,21,60
1364,21,20,71
1365,21,21,66
1366,21,21,57
1367,21,21,[49 51]
1368,21,20,37
1369,21,20,53
1370,21,21,68
1371,21,[17 22],[48 56]
1372,21,21,[30 36 38 42 44 45 48 50 51 53]
1373,21,21,64
1374,21,21,49
1375,21,21,58
1376,21,21,50
1377,21,20,53
1378,21,21,51
1379,21,21,[49 53]
1380,21,21,51
1381,21,21,[16 20 22 24 38 51]
1382,21,21,59
1383,21,21,53
1384,21,21,[60 61]
1385,21,21,[56 59]
1386,21,21,55
1387,21,21,[48 51]
1388,21,21,29
1389,21,21,65
1390,21,21,[55 56]
1391,21,21,[22 27 48 54]
1392,21,21,[50 53 54 55 67]
1393,21,21,32
1394,21,20,53
1395,21,20,75
1396,21,21,58
1397,21,21,50
1398,21,21,70
1399,21,21,48
1400,21,20,[47 48 49 50 55]
1401,21,21,63
1402,21,21,68
1403,21,21,52
1404,21,21,53
1405,21,17,34
1406,21,21,[35 37 45 46 47 48 49 55]
1407,21,21,55
1408,21,21,54
1409,21,21,[17 23 30 41 42 43 44 45 48 49 50 51 55 56 59 64 67]
1410,21,20,57
1411,21,21,[53 56]
1412,21,21,67
1413,21,21,50
1414,21,21,65
1415,21,20,[53 55 58]
1416,21,20,49
1417,21,21,62
1418,21,20,56
1419,21,21,50
1420,21,20,[49 51 52]
1421,21,21,54
1422,21,21,59
1423,21,21,45
1424,21,20,[54 55 57]
1425,21,20,46
1426,21,20,[28 38 39 42 45 49 50 51 52 53 54 56]
1427,21,21,56
1428,21,21,27
1429,21,21,[58 65]
1430,21,20,39
1431,21,21,51
1432,21,21,48
1433,21,21,29
1434,21,3,40
1435,21,20,61
1436,21,21,54
1437,21,21,67
1438,21,21,[48 50]
1439,21,21,[61 64]
1440,21,21,48
1441,21,21,60
1442,21,24,35
1443,21,21,[55 61 63 65]
1444,21,21,[49 51 52]
1445,21,21,56
1446,21,21,29
1447,21,21,[49 51 54]
1448,21,13,[30 33 36 37 39]
1449,21,21,49
1450,21,21,65
1451,21,20,49
1452,21,3,27
1453,21,28,31
1454,21,21,[52 56 60]
1455,21,28,29
1456,21,21,69
1457,21,21,[22 31 33 40]
1458,21,20,49
1459,21,20,49
1460,21,24,29
1461,21,21,59
1462,21,21,[49 52 62]
1463,21,20,50
1464,21,21,42
1465,21,20,57
1466,21,21,46
1467,21,20,[48 58]
1468,21,21,[60 67]
1469,21,20,54
1470,21,20,50
1471,21,21,[50 51]
1472,21,21,[36 41]
1473,21,20,48
1474,21,20,54
1475,21,20,49
1476,21,21,53
1477,21,21,58
1478,21,20,[49 51]
1479,21,21,[30 40]
1480,21,20,[28 57]
1481,21,21,52
1482,21,20,69
1483,21,[ 7 28],[24 30 33 34 42 44 45 52]
1484,21,20,53
1485,21,21,49
1486,21,21,30
1487,21,21,39
1488,21,21,56
1489,21,21,[58 63 64]
1490,21,20,[58 62]
1491,21,20,46
1492,21,23,[26 33 50 56 69 75 83 85 86 88 92]
1493,21,21,58
1494,21,21,68
1495,21,21,[56 57 59]
1496,21,21,74
1497,21,21,50
1498,21,21,64
1499,21,21,50
1500,21,21,[51 57]
1501,21,[20 21],53
1502,21,20,[46 49]
1503,21,21,[41 55 61]
1504,21,21,[51 53]
1505,21,20,37
1506,21,21,53
1507,21,21,48
1508,21,21,49
1509,21,21,60
1510,21,21,64
1511,21,21,62
1512,21,21,52
1513,21,21,53
1514,21,17,41
1515,21,21,[39 55]
1516,21,21,45
1517,21,21,[56 59]
1518,21,22,41
1519,21,21,60
1520,21,21,57
1521,21,21,69
1522,21,20,[51 56]
1523,21,20,51
1524,21,21,55
1525,21,21,[58 64]
1526,21,21,[45 50]
1527,21,21,48
1528,21,20,51
1529,21,21,50
1530,21,21,50
1531,21,21,24
1532,21,21,[36 39 44 45 46]
1533,21,21,65
1534,21,21,[59 61 65]
1535,21,21,[64 67]
1536,21,21,[23 31 37 49 51 56]
1537,21,21,49
1538,21,20,59
1539,21,21,[28 31]
1540,21,21,39
1541,21,20,[50 51 52]
1542,21,21,[55 56]
1543,21,21,[56 57 62 67]
1544,21,21,[55 60 61 63]
1545,21,21,52
1546,21,21,[25 29 43 44 45 52]
1547,21,21,[34 55]
1548,21,21,66
1549,21,21,53
1550,21,21,46
1551,21,21,[38 42 47 48]
1552,21,20,54
1553,21,[20 21],51
1554,21,21,[28 49]
1555,21,21,53
1556,21,21,55
1557,21,21,41
1558,21,20,52
1559,21,21,59
1560,21,21,65
1561,21,21,47
1562,21,21,61
1563,21,21,70
1564,21,21,53
1565,21,20,39
1566,21,20,[57 67 72]
1567,21,21,60
1568,21,21,60
1569,21,20,[54 55 58]
1570,21,20,58
1571,21,21,[24 27 33 35 38 40 44 45 47 54]
1572,21,21,58
1573,21,21,58
1574,21,21,[48 64]
1575,21,4,[30 46]
1577,21,20,[55 60]
1578,21,21,60
1579,21,21,64
1580,21,21,[40 57 67 68 69 72]
1581,21,21,[47 57 65]
1582,21,20,52
1583,21,20,[57 60]
1584,21,0,35
1585,21,21,62
1586,21,21,64
1587,21,21,48
1588,21,21,[24 29 49 51]
1589,21,21,[66 67]
1590,21,21,49
1591,21,[20 21],46
1592,21,20,54
1593,21,21,[38 39 43 47 52]
1594,21,20,[38 39 40 49 53 55 56]
1595,21,21,64
1596,21,20,53
1597,21,21,64
1598,21,21,50
1599,21,21,67
1600,21,21,63
1601,21,21,58
1602,21,20,49
1603,21,20,57
1604,21,15,23
1605,21,4,39
1606,21,21,53
1607,21,24,[26 30 33 35 39 40 41 45 52 53 64]
1608,21,21,50
1609,21,21,[51 60 61]
1610,21,14,[70 79 82]
1611,21,20,[48 50]
1612,21,21,51
1613,21,21,60
1614,21,21,54
1615,21,21,52
1616,21,21,[48 49 53]
1617,21,21,56
1618,21,20,50
1619,21,21,54
1620,21,20,61
1621,21,21,51
1622,21,21,49
1623,21,21,58
1624,21,20,46
1625,21,21,57
1626,21,21,57
1627,21,[20 21],[33 41 43 44 47]
1628,21,20,28
1629,21,21,57
1630,21,20,55
1631,21,21,54
1632,21,21,[36 37 39 50 57]
1633,21,20,47
1634,21,21,61
1635,21,[22 28],32
1636,21,[14 20],31
1637,21,21,25
1638,21,21,51
1639,21,[ 4 21],23
1640,21,21,58
1641,21,21,43
1642,21,21,45
1643,21,21,[58 64 66]
1644,21,21,[56 61]
1645,21,21,56
1646,21,21,50
1647,21,20,52
1648,21,0,[40 71]
1649,21,6,[27 32 35 41]
1650,21,21,50
1651,21,21,56
1652,21,21,52
1653,21,21,53
1654,21,20,54
1655,21,20,54
1656,21,20,[39 42 48 52]
1657,21,20,[39 43 47 51]
1658,21,2,49
1659,21,[20 21],51
1660,21,21,51
1661,21,21,53
1662,21,21,60
1663,21,21,[63 65]
1664,21,20,47
1665,21,21,58
1666,21,21,49
1667,21,20,50
1668,21,21,62
1669,21,21,55
1670,21,21,[52 53]
1671,21,21,56
1672,21,20,64
1673,21,21,[24 27]
1674,21,20,50
1675,21,2,[33 34]
1676,21,21,48
1677,21,21,[62 64]
1678,21,21,[52 56]
1679,21,21,58
1680,21,21,[65 66]
1681,21,21,[59 61]
1682,21,21,59
1683,21,21,40
1684,21,21,[36 40 41 46 53 57 59 61 62]
1685,21,21,[46 48 52]
1686,21,21,44
1687,21,21,[48 50 52]
1688,21,21,53
1689,21,21,55
1690,21,21,[48 63]
1691,21,21,53
1692,21,21,54
1693,21,21,60
1694,21,21,53
1695,21,21,52
1696,21,21,48
1697,21,20,49
1698,21,7,40
1699,21,21,57
1700,21,21,60
1701,21,21,[66 88 90]
1702,21,21,[58 66 68]
1703,21,20,55
1704,21,21,62
1705,21,20,[23 45 57 62 63 72]
1706,21,[ 7 20],[22 27 30]
1707,21,21,49
1708,21,21,62
1709,21,21,48
1710,21,21,[59 61 62]
1711,21,20,43
1712,21,20,[44 50]
1713,21,20,57
1714,21,20,[55 61]
1715,21,21,25
1716,21,21,50
1717,21,21,66
1718,21,21,61
1719,21,21,[49 52 55]
1720,21,21,60
1721,21,21,58
1722,21,20,64
1723,21,21,54
1724,21,21,61
1725,21,21,59
1726,21,21,58
1727,21,21,[54 60]
1728,21,20,[44 56]
1729,21,20,51
1730,21,21,61
1731,21,20,48
1732,21,21,49
1733,21,21,56
1734,21,20,45
1735,21,21,63
1736,21,21,50
1737,21,21,[58 59]
1738,21,21,61
1739,21,27,[20 39 43 48]
1740,21,21,65
1741,21,4,[25 30 34 37 40 51]
1742,21,21,[63 64 67]
1743,21,7,[34 48 53 55 57 61 70 74]
1744,21,21,59
1746,21,21,58
1747,21,21,47
1748,21,20,63
1749,21,21,52
1750,21,21,[54 58]
1751,21,21,33
1752,21,20,47
1753,21,21,61
1754,21,21,53
1755,21,21,66
1756,21,21,[27 30 33 34 39 40 42 46 48 49 57 59 60 62 63 64 65 67]
1757,21,20,51
1758,21,21,67
1759,21,20,50
1760,21,20,48
1761,21,20,38
1762,21,21,50
1763,21,21,52
1764,21,21,[64 71]
1765,21,21,46
1766,21,20,[59 61]
1767,21,21,58
1768,21,21,30
1769,21,21,[41 44 46 51]
1770,21,21,[52 54]
1771,21,15,30
1772,21,21,56
1773,21,21,[67 70]
1774,21,21,63
1775,21,21,61
1776,21,20,63
1777,21,21,63
1778,21,21,60
1779,21,21,[59 63]
1780,21,21,67
1781,21,21,62
1782,21,21,[53 55]
1783,21,21,[35 51]
1784,21,20,59
1785,21,21,59
1786,21,21,51
1787,21,21,55
1788,21,21,[49 50]
1789,21,21,50
1790,21,21,54
1791,21,21,[49 51]
1792,21,21,[61 62]
1793,21,21,48
1794,21,21,65
1795,21,21,[65 67]
1796,21,21,63
1797,21,21,62
1798,21,21,[31 46 57 59 60 64]
1799,21,21,[40 42 46 50]
1800,21,21,25
1801,21,20,52
1802,21,21,52
1803,21,20,32
1804,21,20,52
1805,21,21,57
1806,21,21,[28 41]
1807,21,21,53
1808,21,21,58
1809,21,20,56
1810,21,21,56
1811,21,20,36
1812,21,20,50
1813,21,20,49
1814,21,21,64
1815,21,21,[33 49]
1816,21,21,[57 61 63 64 68]
1817,21,20,65
1818,21,20,[41 57]
1819,21,21,[50 52]
1820,21,21,47
1821,21,21,[33 52]
1822,21,24,18
1823,21,20,59
1824,21,21,[64 66]
1825,21,21,[47 52 55]
1826,21,21,64
1827,21,20,47
1828,21,21,[57 59 60]
1829,21,21,50
1830,21,21,[30 47]
1831,21,21,59
1832,21,21,61
1833,21,21,48
1834,21,20,[38 40 53 61]
1835,21,21,60
1836,21,21,56
1837,21,20,49
1838,21,20,50
1839,21,21,[57 63 65 70 71 72]
1840,21,21,[69 70]
1841,21,21,53
1842,21,21,57
1843,21,21,49
1844,21,21,55
1845,21,21,49
1846,21,20,50
1847,21,20,50
1848,21,21,[52 55]
1849,21,21,49
1850,21,21,54
1851,21,21,38
1852,21,21,[66 67]
1853,21,21,54
1854,21,20,47
1855,21,21,61
1856,21,21,49
1857,21,21,52
1858,21,21,50
1859,21,20,46
1860,21,21,26
1861,21,21,[44 50 56]
1862,21,20,55
1863,21,20,49
1864,21,21,64
1865,21,21,49
1866,21,21,47
1867,21,21,61
1868,21,21,45
1869,21,21,55
1870,21,21,[44 51 54]
1871,21,21,[48 54]
1872,21,21,51
1873,21,21,[45 48 51]
1874,21,21,[19 41 44]
1875,21,[20 28],43
1876,21,21,[55 58]
1877,21,21,27
1878,21,21,43
1879,21,21,58
1880,21,21,52
1881,21,21,44
1882,21,21,58
1883,21,20,47
1884,21,21,[48 53]
1885,21,20,48
1886,21,20,56
1887,21,21,57
1888,21,21,[55 58 60]
1889,21,20,[30 36]
1890,21,21,48
1891,21,24,57
1892,21,21,54
1893,21,20,53
1894,21,21,[62 67 69]
1895,21,21,52
1896,21,21,[56 62]
1897,21,20,[41 51 67]
1898,21,21,[58 63]
1899,21,21,[38 45]
1900,21,21,48
1901,21,21,[48 50 52 54]
1902,21,21,[44 50 53]
1903,21,20,70
1904,21,21,[69 70]
1905,21,20,[52 54]
1906,21,20,46
1907,21,21,57
1908,21,20,[57 58]
1909,21,21,39
1910,21,21,57
1911,21,21,65
1912,21,21,50
1913,21,28,[24 25 30 31 33 36 38]
1914,21,21,[49 51 55 57]
1915,21,21,45
1916,21,21,57
1917,21,21,52
1918,21,21,[45 48 52]
1920,21,20,53
1921,21,21,47
1922,21,21,51
1923,21,20,57
1924,21,21,[48 50]
1925,21,20,59
1926,21,20,51
1927,21,21,[69 70]
1928,21,21,64
1929,21,21,[36 38 43 58]
1930,21,21,50
1931,21,21,51
1932,21,21,58
1933,21,21,52
1934,21,21,48
1935,21,21,[30 33]
1936,21,21,[48 52]
1937,21,21,48
1938,21,21,54
1939,21,21,55
1940,21,21,[56 58]
1941,21,20,50
1942,21,20,50
1943,21,20,55
1944,21,21,[57 61]
1945,21,21,62
1946,21,20,49
1947,21,20,49
1948,21,20,[50 61]
1949,21,21,[54 56]
1950,21,21,60
1951,21,21,49
1952,21,21,35
1953,21,21,49
1954,21,20,49
1955,21,21,49
1956,21,20,49
1957,21,20,[48 49]
1958,21,21,[37 49]
1959,21,21,49
1960,21,21,58
1961,21,21,51
1962,21,21,[49 51]
1963,21,20,[46 52 54 59 66]
1964,21,20,[47 54 56]
1965,21,21,[60 61]
1966,21,21,49
1967,21,20,37
1968,21,21,42
1969,21,21,51
1970,21,21,65
1971,21,21,63
1972,21,20,[49 50]
1973,21,21,61
1974,21,20,49
1975,21,20,[38 54 61 63]
1976,21,21,48
1977,21,21,47
1978,21,21,[30 37 43]
1979,21,20,53
1980,21,21,[48 52 55]
1981,21,21,40
1982,21,20,65
1983,21,21,[51 56]
1984,21,21,53
1985,21,21,[55 58]
1986,21,20,49
1987,21,21,67
1988,21,21,66
1989,21,21,[65 70]
1990,21,7,[32 36]
1991,21,21,58
1992,21,21,57
1993,21,21,54
1994,21,20,[52 65]
1995,21,21,[45 58]
1996,21,21,52
1997,21,20,48
1998,21,21,[60 64]
1999,21,20,[37 39 53 63]
2000,21,21,[43 56]
2001,21,17,42
2002,21,21,61
2003,21,21,43
2004,21,21,[55 63]
2005,21,19,[21 23 24 35 48 59 63 72]
2006,21,21,38
2007,21,21,53
2008,21,21,56
2009,21,21,49
2010,21,20,79
2011,21,21,50
2012,21,21,68
2013,21,21,[46 51 54]
2014,21,21,50
2015,21,20,50
2016,21,20,53
2017,21,21,43
2018,21,20,[49 50 52]
2019,21,5,[18 20 21 23 26 31 35 59 61]
2020,21,21,[51 52 56]
2021,21,21,58
2022,21,21,53
2023,21,21,[48 52]
2024,21,21,[37 42 44 48 49 53 58]
2025,21,21,63
2026,21,21,62
2027,21,21,49
2028,21,21,68
2029,21,21,54
2030,21,21,52
2031,21,20,42
2032,21,21,41
2033,21,21,[53 55]
2034,21,21,[23 39]
2035,21,28,35
2036,21,21,65
2037,21,21,49
2038,21,21,33
2039,21,20,[30 36 37 44 62 70]
2040,21,21,[57 59]
2042,21,21,56
2043,21,21,50
2044,21,21,58
2045,21,21,64
2046,21,21,53
2047,21,21,[56 64]
2048,21,21,[61 64]
2049,21,21,56
2050,21,20,49
2051,21,21,66
2052,21,21,65
2053,21,20,50
2054,21,21,73
2055,21,20,58
2056,21,21,49
2057,21,20,36
2058,21,21,53
2059,21,21,[50 55]
2060,21,21,70
2061,21,21,[53 56]
2062,21,21,63
2063,21,21,[20 30 36 37 41]
2064,21,21,51
2065,21,21,55
2066,21,21,[63 65]
2067,21,20,49
2068,21,20,51
2069,21,21,[57 60]
2070,21,21,62
2071,21,21,49
2072,21,21,[21 29 32 40]
2073,21,20,[41 42 45 48]
2074,21,21,[54 66 67 70]
2075,21,[20 21],51
2076,21,20,[50 51]
2077,21,20,55
2078,21,21,63
2079,21,21,[33 36 46 55 56]
2080,21,20,51
2081,21,21,53
2082,21,21,66
2083,21,20,53
2084,21,21,52
2085,21,21,56
2086,21,21,57
2087,21,21,49
2088,21,21,68
2089,21,[20 21],[48 50 54 56]
2090,21,21,[54 57]
2091,21,28,32
2092,21,20,[47 48 56]
2093,21,21,63
2094,21,20,50
2095,21,17,48
2096,21,21,49
2097,21,21,67
2098,21,21,51
2099,21,21,[51 52 58 59 61 63 66]
2100,21,21,65
2101,21,20,51
2102,21,21,[49 51 52 53]
2103,21,20,49
2104,21,21,54
2105,21,21,[63 66]
2106,21,21,48
2107,21,20,53
2108,21,21,55
2109,21,21,28
2110,21,20,52
2111,21,20,54
2112,21,21,44
2113,21,20,[44 49 50]
2114,21,21,[53 60]
2115,21,20,[52 58]
2116,21,21,53
2117,21,21,49
2118,21,7,24
2119,21,24,49
2120,21,21,[49 50 51 52]
2121,21,21,66
2122,21,21,[49 58 59 61 63 64 65]
2123,21,20,49
2124,21,20,48
2125,21,20,[42 46 49 50 51 53 59 62]
2126,21,20,[51 53]
2127,21,21,[49 52]
2128,21,21,[47 48]
2129,21,21,53
2130,21,21,38
2131,21,21,58
2132,21,21,58
2133,21,21,55
2134,21,20,[30 47 55]
2135,21,21,49
2136,21,21,[28 37 49 55 58]
2137,21,23,[50 52]
2138,21,21,61
2139,21,21,65
2140,21,21,48
2141,21,20,52
2142,21,20,51
2143,21,20,51
2144,21,21,60
2145,21,21,71
2146,21,21,50
2147,21,21,62
2148,21,20,48
2149,21,21,[50 53]
2150,21,21,54
2151,21,21,62
2152,21,20,52
2153,21,21,51
2154,21,21,[31 62 67]
2155,21,20,54
2156,21,21,54
2157,21,21,58
2158,21,21,51
2159,21,21,50
2160,21,20,[24 28 30 34]
2161,21,20,48
2162,21,20,53
2163,21,21,63
2164,21,21,63
2165,21,21,50
2166,21,20,43
2167,21,21,[50 52]
2168,21,20,[35 46]
2169,21,21,61
2170,21,21,[35 53]
2171,21,21,63
2172,21,21,[61 63 64]
2173,21,21,48
2174,21,20,52
2175,21,20,50
2176,21,21,[67 69]
2177,21,21,[21 26 36 39 41 47 48 55]
2178,21,21,52
2179,21,21,55
2180,21,21,63
2181,21,21,33
2182,21,21,[44 59 60 61]
2183,21,21,51
2184,21,21,62
2185,21,17,41
2186,21,21,[31 33 40 42]
2187,21,21,58
2188,21,20,47
2189,21,21,56
2190,21,21,[51 56 59]
2191,21,20,50
2192,21,21,57
2193,21,21,46
2194,21,20,49
2195,21,21,[50 51]
2196,21,21,53
2197,21,3,[23 44 54]
2198,21,21,58
2199,21,17,24
2200,21,21,50
2201,21,21,[23 28 30]
2202,21,21,51
2203,21,21,[60 61]
2204,21,21,51
2205,21,21,[54 56]
2206,21,20,62
2207,21,21,40
2208,21,21,[48 50]
2209,21,21,[52 54]
2210,21,20,51
2211,21,21,50
2212,21,21,49
2213,21,21,50
2214,21,21,[58 59]
2215,21,20,52
2216,21,21,19
2217,21,21,45
2218,21,20,45
2219,21,21,[50 52]
2220,21,20,50
2221,21,21,59
2222,21,24,41
2223,21,21,67
2224,21,20,51
2225,21,21,[53 56]
2226,21,21,63
2227,21,21,55
2228,21,[21 22 28],41
2229,21,21,56
2230,21,21,56
2231,21,21,[45 53]
2232,21,20,39
2233,21,21,34
2234,21,21,[55 57]
2235,21,21,61
2236,21,20,[50 54]
2237,21,21,[54 58]
2238,21,21,59
2239,21,21,49
2240,21,20,29
2241,21,20,72
2242,21,21,[60 63]
2243,21,17,[21 28 37]
2244,21,20,52
2245,21,21,[48 54]
2246,21,21,[29 35 43 44 46]
2247,21,0,62
2248,21,21,54
2249,21,21,66
2250,21,21,42
2251,21,21,67
2252,21,21,[24 28 32 36 37 40 44 48 53 55 58]
2253,21,21,[29 50 53 59]
2254,21,21,63
2255,21,21,49
2256,21,21,[60 65]
2257,21,21,73
2258,21,20,42
2259,21,21,62
2260,21,21,62
2261,21,21,[46 50]
2262,21,21,49
2263,21,21,64
2264,21,21,58
2265,21,20,40
2266,21,21,49
2267,21,20,56
2268,21,20,50
2269,21,20,[50 60]
2270,21,21,[59 60 61 63]
2271,21,21,50
2272,21,21,59
2273,21,21,52
2274,21,21,[52 53]
2275,21,21,64
2276,21,20,52
2277,21,21,53
2278,21,20,51
2279,21,20,49
2280,21,20,47
2281,21,21,50
2282,21,21,[60 70]
2283,21,20,52
2284,21,21,54
2285,21,20,[50 51 52]
2286,21,20,48
2287,21,21,[45 48]
2288,21,20,[47 48 50]
2289,21,21,53
2290,21,21,56
2291,21,20,44
2292,21,21,[48 52 56]
2293,21,20,50
2294,21,21,63
2295,21,21,54
2296,21,21,62
2297,21,21,52
2298,21,21,[57 62 64]
2299,21,21,57
2300,21,20,61
2301,21,21,[57 60 62 64 67]
2302,21,21,[41 44 51 58 62]
2303,21,13,30
2304,21,21,54
2305,21,20,[16 18 25 29 30 31 34 40 41 42 47 54 62 65 76]
2306,21,21,[59 61 62]
2307,21,21,[56 64]
2308,21,23,[22 45 71 83 84 93]
2309,21,21,50
2310,21,21,[47 48]
2311,21,20,49
2312,21,21,63
2313,21,21,50
2314,21,21,49
2315,21,28,33
2316,21,21,49
2317,21,21,64
2318,21,21,55
2319,21,21,42
2320,21,20,49
2321,21,21,49
2322,21,21,58
2323,21,21,57
2324,21,21,[33 55 65]
2325,21,21,[48 50]
2326,21,21,[50 51]
2327,21,21,60
2328,21,21,65
2329,21,21,[27 48 53]
2330,21,21,47
2331,21,21,[51 52]
2332,21,[ 7 19 21],[18 23 29 31]
2333,21,21,69
2334,21,21,[27 28 29]
2335,21,21,49
2336,21,21,47
2337,21,21,65
2338,21,20,48
2339,21,20,50
2340,21,21,67
2341,21,21,59
2342,21,20,45
2343,21,21,51
2344,21,21,[48 49]
2345,21,21,[53 60]
2346,21,20,71
2348,21,[17 19],[20 34 41]
2349,21,21,[47 52 55 64]
2350,21,21,[17 21 27 34 42 62 63 64 66]
2351,21,21,20
2352,21,21,[66 69]
2353,21,21,46
2354,21,21,53
2355,21,21,50
2357,21,21,53
2358,21,21,[61 70]
2359,21,20,46
2360,21,20,51
2361,21,21,61
2362,21,22,28
2363,21,21,[60 68]
2364,21,20,[49 50]
2365,21,20,48
2366,21,20,27
2367,21,21,52
2368,21,20,72
2369,21,21,50
2370,21,20,52
2371,21,21,49
2372,21,20,49
2373,21,21,49
2374,21,21,49
2375,21,20,25
2376,21,21,47
2377,21,21,[53 55 59]
2378,21,21,52
2379,21,21,[45 54]
2380,21,28,[20 21 22 24 25 32 35 36 38 39 40 41 47]
2381,21,21,46
2382,21,21,68
2383,21,21,[59 62]
2384,21,21,62
2385,21,21,55
2386,21,21,40
2387,21,20,48
2388,21,20,31
2389,21,21,49
2390,21,21,[56 59 63 65]
